artist,timestamp,monthly_listeners,change_since_yesterday,change_past_2_days,change_past_3_days,pct_since_yesterday,pct_past_2_days,pct_past_3_days,listeners_3days_ago,listeners_2days_ago,listeners_1day_ago,change_day1_to_day2,pct_day1_to_day2,change_day2_to_day3,pct_day2_to_day3,date
JADA,2026-04-23 19:05 UTC,25652,,,,,,,,,,,,,,
Jadasea,2026-04-23 19:05 UTC,178916,,,,,,,,,,,,,,
jalda,2026-04-23 19:05 UTC,45296,,,,,,,,,,,,,,
Jimmy Butler,2026-04-23 19:05 UTC,42480,,,,,,,,,,,,,,
JJerome87,2026-04-23 19:05 UTC,255250,,,,,,,,,,,,,,
Joy Rhodes,2026-04-23 19:05 UTC,523445,,,,,,,,,,,,,,
Juju,2026-04-23 19:05 UTC,2837221,,,,,,,,,,,,,,
Julia Church,2026-04-23 19:05 UTC,3968101,,,,,,,,,,,,,,
Julie Williams,2026-04-23 19:05 UTC,106955,,,,,,,,,,,,,,
JussGigi,2026-04-23 19:05 UTC,0,,,,,,,,,,,,,,
Kala,2026-04-23 19:05 UTC,0,,,,,,,,,,,,,,
Karly Bowman,2026-04-23 19:05 UTC,145055,,,,,,,,,,,,,,
Khaled,2026-04-23 19:05 UTC,2519605,,,,,,,,,,,,,,
Khan Saab,2026-04-23 19:05 UTC,12850534,,,,,,,,,,,,,,
King Kylie,2026-04-23 19:05 UTC,1916000,,,,,,,,,,,,,,
KINGH,2026-04-23 19:05 UTC,125824,,,,,,,,,,,,,,
Koilwood,2026-04-23 19:05 UTC,52054,,,,,,,,,,,,,,
KUČKA,2026-04-23 19:05 UTC,1144242,,,,,,,,,,,,,,
Kurdi Klymax,2026-04-23 19:05 UTC,16732,,,,,,,,,,,,,,
kuru,2026-04-23 19:05 UTC,230457,,,,,,,,,,,,,,
Lamb,2026-04-23 19:05 UTC,397194,,,,,,,,,,,,,,
ledysek,2026-04-23 19:05 UTC,16120,,,,,,,,,,,,,,
Lerado Khalil,2026-04-23 19:05 UTC,108668,,,,,,,,,,,,,,
Les Imprimés,2026-04-23 19:05 UTC,136648,,,,,,,,,,,,,,
Lightris,2026-04-23 19:05 UTC,804241,,,,,,,,,,,,,,
Lil B,2026-04-23 19:05 UTC,1311460,,,,,,,,,,,,,,
Lil Righteous,2026-04-23 19:05 UTC,0,,,,,,,,,,,,,,
Loui Henderson,2026-04-23 19:05 UTC,110468,,,,,,,,,,,,,,
Luke Armstrong,2026-04-23 19:05 UTC,2532,,,,,,,,,,,,,,
M4IA,2026-04-23 19:05 UTC,244713,,,,,,,,,,,,,,
MAGIC SOUND WOLF,2026-04-23 19:05 UTC,563263,,,,,,,,,,,,,,
Malcolm Todd,2026-04-23 19:05 UTC,21011195,,,,,,,,,,,,,,
Maphra,2026-04-23 19:05 UTC,1257826,,,,,,,,,,,,,,
marquitos,2026-04-23 19:05 UTC,757994,,,,,,,,,,,,,,
Maviler,2026-04-23 19:05 UTC,1006081,,,,,,,,,,,,,,
Merry Lamb Lamb,2026-04-23 19:05 UTC,21308,,,,,,,,,,,,,,
Mijabella Marie,2026-04-23 19:05 UTC,24847,,,,,,,,,,,,,,
MIKE,2026-04-23 19:05 UTC,900866,,,,,,,,,,,,,,
Momo Boyd,2026-04-23 19:05 UTC,2667206,,,,,,,,,,,,,,
Mr Dutt,2026-04-23 19:05 UTC,2330015,,,,,,,,,,,,,,
Mumu Fresh,2026-04-23 19:05 UTC,48863,,,,,,,,,,,,,,
My New Band Believe,2026-04-23 19:05 UTC,224458,,,,,,,,,,,,,,
Naarly,2026-04-23 19:05 UTC,5212890,,,,,,,,,,,,,,
Naod,2026-04-23 19:05 UTC,274503,,,,,,,,,,,,,,
Nickatnite,2026-04-23 19:05 UTC,14628,,,,,,,,,,,,,,
Nine Vicious,2026-04-23 19:05 UTC,1212241,,,,,,,,,,,,,,
nocashfromparents,2026-04-23 19:05 UTC,879867,,,,,,,,,,,,,,
North West,2026-04-23 19:05 UTC,600329,,,,,,,,,,,,,,
NPD,2026-04-23 19:05 UTC,1558459,,,,,,,,,,,,,,
OK Alva,2026-04-23 19:05 UTC,6930,,,,,,,,,,,,,,
OKI,2026-04-23 19:05 UTC,2403126,,,,,,,,,,,,,,
Olga Myko,2026-04-23 19:05 UTC,2245433,,,,,,,,,,,,,,
Olof Dreijer,2026-04-23 19:05 UTC,74104,,,,,,,,,,,,,,
osa,2026-04-23 19:05 UTC,94145,,,,,,,,,,,,,,
Oxis,2026-04-23 19:05 UTC,226817,,,,,,,,,,,,,,
Pocket,2026-04-23 19:05 UTC,107124,,,,,,,,,,,,,,
Pretty Pinkk,2026-04-23 19:05 UTC,37714,,,,,,,,,,,,,,
Pz',2026-04-23 19:05 UTC,324464,,,,,,,,,,,,,,
Rian Brazil,2026-04-23 19:05 UTC,51378,,,,,,,,,,,,,,
rjtheweirdo,2026-04-23 19:05 UTC,353514,,,,,,,,,,,,,,
Rocket Reese,2026-04-23 19:05 UTC,126796,,,,,,,,,,,,,,
S1RENA,2026-04-23 19:05 UTC,209426,,,,,,,,,,,,,,
Sa!koro,2026-04-23 19:05 UTC,80029,,,,,,,,,,,,,,
Sara Landry,2026-04-23 19:05 UTC,1292855,,,,,,,,,,,,,,
Sébastien Tellier,2026-04-23 19:05 UTC,1242090,,,,,,,,,,,,,,
ShawtyRokk,2026-04-23 19:05 UTC,31630,,,,,,,,,,,,,,
shonci,2026-04-23 19:05 UTC,3771206,,,,,,,,,,,,,,
Slayr,2026-04-23 19:05 UTC,1117959,,,,,,,,,,,,,,
Slayyyter,2026-04-23 19:05 UTC,4147126,,,,,,,,,,,,,,
Slim Jxmmy,2026-04-23 19:05 UTC,37130,,,,,,,,,,,,,,
Sofiane Pamart,2026-04-23 19:05 UTC,3473170,,,,,,,,,,,,,,
Sons of Yusuf,2026-04-23 19:05 UTC,1941492,,,,,,,,,,,,,,
Southsidesilhouette,2026-04-23 19:05 UTC,162439,,,,,,,,,,,,,,
Specialist Moss,2026-04-23 19:05 UTC,544465,,,,,,,,,,,,,,
SPELLLING,2026-04-23 19:05 UTC,83404,,,,,,,,,,,,,,
Sreemani,2026-04-23 19:05 UTC,2328948,,,,,,,,,,,,,,
STELLA LEFTY,2026-04-23 19:05 UTC,5739559,,,,,,,,,,,,,,
Street Fever,2026-04-23 19:05 UTC,170871,,,,,,,,,,,,,,
Sunday Service Choir,2026-04-23 19:05 UTC,430927,,,,,,,,,,,,,,
SURF GANG,2026-04-23 19:05 UTC,759335,,,,,,,,,,,,,,
Swizz Beatz,2026-04-23 19:05 UTC,1264929,,,,,,,,,,,,,,
T.O.P,2026-04-23 19:05 UTC,1595676,,,,,,,,,,,,,,
Tabi Gervis,2026-04-23 19:05 UTC,21684,,,,,,,,,,,,,,
Temper City,2026-04-23 19:05 UTC,7977105,,,,,,,,,,,,,,
Tezzus,2026-04-23 19:05 UTC,360678,,,,,,,,,,,,,,
The Long Faces,2026-04-23 19:05 UTC,3881461,,,,,,,,,,,,,,
The Twins,2026-04-23 19:05 UTC,74100,,,,,,,,,,,,,,
THELMA,2026-04-23 19:05 UTC,39229,,,,,,,,,,,,,,
Tiffany Day,2026-04-23 19:05 UTC,1239172,,,,,,,,,,,,,,
Tom Did It,2026-04-23 19:05 UTC,1245185,,,,,,,,,,,,,,
Tom Right,2026-04-23 19:05 UTC,914338,,,,,,,,,,,,,,
TOMORA,2026-04-23 19:05 UTC,909576,,,,,,,,,,,,,,
Trim,2026-04-23 19:05 UTC,2199495,,,,,,,,,,,,,,
Tsatsamis,2026-04-23 19:05 UTC,208528,,,,,,,,,,,,,,
twentythree,2026-04-23 19:05 UTC,1368355,,,,,,,,,,,,,,
TXKUMOON,2026-04-23 19:05 UTC,836817,,,,,,,,,,,,,,
Vaibhav Gupta,2026-04-23 19:05 UTC,2581058,,,,,,,,,,,,,,
waera,2026-04-23 19:05 UTC,263033,,,,,,,,,,,,,,
Warren Roob,2026-04-23 19:05 UTC,783222,,,,,,,,,,,,,,
Welwitschia,2026-04-23 19:05 UTC,937757,,,,,,,,,,,,,,
Will Sass,2026-04-23 19:05 UTC,691267,,,,,,,,,,,,,,
Wtm Solid,2026-04-23 19:05 UTC,11810,,,,,,,,,,,,,,
Yaeger,2026-04-23 19:05 UTC,313379,,,,,,,,,,,,,,
YASP,2026-04-23 19:05 UTC,24702,,,,,,,,,,,,,,
Ye,2026-04-23 19:05 UTC,19254069,,,,,,,,,,,,,,
Yonusa,2026-04-23 19:05 UTC,274326,,,,,,,,,,,,,,
YUNA,2026-04-23 19:05 UTC,1382774,,,,,,,,,,,,,,
Yuyu19,2026-04-23 19:05 UTC,1242773,,,,,,,,,,,,,,
Zycan,2026-04-23 19:05 UTC,2174801,,,,,,,,,,,,,,
drug bug,2026-04-23 19:05 UTC,49414,,,,,,,,,,,,,,
ILYAH,2026-04-23 19:05 UTC,375808,,,,,,,,,,,,,,
Los Brasileros,2026-04-23 19:05 UTC,1028817,,,,,,,,,,,,,,
am7iri,2026-04-23 19:05 UTC,826435,,,,,,,,,,,,,,
Los Buyer,2026-04-23 19:05 UTC,436291,,,,,,,,,,,,,,
Pikeras,2026-04-23 19:05 UTC,854816,,,,,,,,,,,,,,
Heitor Santos,2026-04-23 19:05 UTC,1167253,,,,,,,,,,,,,,
Melly,2026-04-23 19:05 UTC,796169,,,,,,,,,,,,,,
OT The Real,2026-04-23 19:05 UTC,148966,,,,,,,,,,,,,,
Big Papa313,2026-04-23 19:05 UTC,1322064,,,,,,,,,,,,,,
kortani,2026-04-23 19:05 UTC,307714,,,,,,,,,,,,,,
daydreamers,2026-04-23 19:05 UTC,212203,,,,,,,,,,,,,,
Amma,2026-04-23 19:05 UTC,304593,,,,,,,,,,,,,,
IngaRose,2026-04-23 19:05 UTC,1182709,,,,,,,,,,,,,,
FRIDAY*,2026-04-23 19:05 UTC,8429,,,,,,,,,,,,,,
aoif3,2026-04-23 19:05 UTC,1069,,,,,,,,,,,,,,
Uche,2026-04-23 19:05 UTC,21065,,,,,,,,,,,,,,
Maxx Moor,2026-04-23 19:05 UTC,460,,,,,,,,,,,,,,
Swethings,2026-04-23 19:05 UTC,5266,,,,,,,,,,,,,,
22xlstl,2026-04-23 19:05 UTC,133881,,,,,,,,,,,,,,
$t3PPA,2026-04-23 22:32 UTC,139060,,,,,,,,,,,,,,
1 Umbrella,2026-04-23 22:32 UTC,215046,,,,,,,,,,,,,,
318dman,2026-04-23 22:32 UTC,100250,,,,,,,,,,,,,,
A2ANTI,2026-04-23 22:32 UTC,1719558,,,,,,,,,,,,,,
Addison Dean,2026-04-23 22:32 UTC,6147,,,,,,,,,,,,,,
Aksomaniac,2026-04-23 22:32 UTC,1247003,,,,,,,,,,,,,,
Andre Troutman,2026-04-23 22:32 UTC,9700569,,,,,,,,,,,,,,
Angine de Poitrine,2026-04-23 22:32 UTC,2435555,,,,,,,,,,,,,,
Anik Khan,2026-04-23 22:32 UTC,154376,,,,,,,,,,,,,,
AQUAFINNA,2026-04-23 22:32 UTC,22908,,,,,,,,,,,,,,
Biggs money,2026-04-23 22:32 UTC,28214,,,,,,,,,,,,,,
Boi-1da,2026-04-23 22:32 UTC,555570,,,,,,,,,,,,,,
BossMan Pac,2026-04-23 22:32 UTC,110418,,,,,,,,,,,,,,
Brittany Aldean,2026-04-23 22:32 UTC,179688,,,,,,,,,,,,,,
Bryan Countach,2026-04-23 22:32 UTC,277430,,,,,,,,,,,,,,
Canada Soccer,2026-04-23 22:32 UTC,403067,,,,,,,,,,,,,,
Canyon,2026-04-23 22:32 UTC,43711,,,,,,,,,,,,,,
Cap1talA,2026-04-23 22:32 UTC,216333,,,,,,,,,,,,,,
Carter Faith,2026-04-23 22:32 UTC,2699864,,,,,,,,,,,,,,
Che,2026-04-23 22:32 UTC,1244946,,,,,,,,,,,,,,
Chyno Miranda,2026-04-23 22:32 UTC,1581039,,,,,,,,,,,,,,
Corridos del Rey,2026-04-23 22:32 UTC,1306059,,,,,,,,,,,,,,
Dale Move,2026-04-23 22:32 UTC,261352,,,,,,,,,,,,,,
Daniel Žižka,2026-04-23 22:32 UTC,129821,,,,,,,,,,,,,,
Dante,2026-04-23 22:32 UTC,537034,,,,,,,,,,,,,,
Dean Turnley,2026-04-23 22:32 UTC,1514695,,,,,,,,,,,,,,
Delta Ash,2026-04-23 22:32 UTC,540334,,,,,,,,,,,,,,
DETO BLACK,2026-04-23 22:32 UTC,329031,,,,,,,,,,,,,,
Devault,2026-04-23 22:32 UTC,2218782,,,,,,,,,,,,,,
Dexter and The Moonrocks,2026-04-23 22:32 UTC,5088097,,,,,,,,,,,,,,
diamond*,2026-04-23 22:32 UTC,344331,,,,,,,,,,,,,,
Diana Pilquist,2026-04-23 22:32 UTC,2109,,,,,,,,,,,,,,
DJ B7 o Piranhão,2026-04-23 22:32 UTC,1891373,,,,,,,,,,,,,,
DJ Holiday,2026-04-23 22:32 UTC,174764,,,,,,,,,,,,,,
dóttir.x,2026-04-23 22:32 UTC,67003,,,,,,,,,,,,,,
Druski,2026-04-23 22:32 UTC,1043102,,,,,,,,,,,,,,
Dubioza Kolektive,2026-04-23 22:32 UTC,575949,,,,,,,,,,,,,,
dunderjeppe,2026-04-23 22:32 UTC,33656,,,,,,,,,,,,,,
Duskydemise archive,2026-04-23 22:32 UTC,388596,,,,,,,,,,,,,,
Duygu Edis,2026-04-23 22:32 UTC,2928296,,,,,,,,,,,,,,
Dwarde,2026-04-23 22:32 UTC,17192,,,,,,,,,,,,,,
EA TJ,2026-04-23 22:32 UTC,43103,,,,,,,,,,,,,,
EL DEMOON,2026-04-23 22:32 UTC,35981,,,,,,,,,,,,,,
Emanazul,2026-04-23 22:32 UTC,415671,,,,,,,,,,,,,,
Emelie Trahan,2026-04-23 22:32 UTC,105592,,,,,,,,,,,,,,
EMJIE,2026-04-23 22:32 UTC,249142,,,,,,,,,,,,,,
ERISTHEPLANET,2026-04-23 22:32 UTC,58838,,,,,,,,,,,,,,
F3miii,2026-04-23 22:32 UTC,3286732,,,,,,,,,,,,,,
Fcukers,2026-04-23 22:32 UTC,2264585,,,,,,,,,,,,,,
FIFA Sound,2026-04-23 22:32 UTC,2728650,,,,,,,,,,,,,,
FLO,2026-04-23 22:32 UTC,3655347,,,,,,,,,,,,,,
Frost Children,2026-04-23 22:32 UTC,544079,,,,,,,,,,,,,,
frozz,2026-04-23 22:32 UTC,988952,,,,,,,,,,,,,,
G3B,2026-04-23 22:32 UTC,126410,,,,,,,,,,,,,,
Ghetto Beisha,2026-04-23 22:32 UTC,37691,,,,,,,,,,,,,,
Ghostfacekush,2026-04-23 22:32 UTC,65570,,,,,,,,,,,,,,
Girl Scout,2026-04-23 22:32 UTC,153992,,,,,,,,,,,,,,
girl_irl,2026-04-23 22:32 UTC,159991,,,,,,,,,,,,,,
girlsweetvoiced,2026-04-23 22:32 UTC,911682,,,,,,,,,,,,,,
Glizzy Glow,2026-04-23 22:32 UTC,11304,,,,,,,,,,,,,,
gnawvs,2026-04-23 22:32 UTC,2986,,,,,,,,,,,,,,
Godtripper,2026-04-23 22:32 UTC,322973,,,,,,,,,,,,,,
Grupo Primer Grado,2026-04-23 22:32 UTC,2820751,,,,,,,,,,,,,,
H. Hawkline,2026-04-23 22:32 UTC,184552,,,,,,,,,,,,,,
Harrd Luck,2026-04-23 22:32 UTC,204661,,,,,,,,,,,,,,
HittMan,2026-04-23 22:32 UTC,26309,,,,,,,,,,,,,,
Iguana Death Cult,2026-04-23 22:32 UTC,66324,,,,,,,,,,,,,,
Indeevar,2026-04-23 22:32 UTC,3112112,,,,,,,,,,,,,,
Indigo De Souza,2026-04-23 22:32 UTC,1702859,,,,,,,,,,,,,,
Infinity Song,2026-04-23 22:32 UTC,795209,,,,,,,,,,,,,,
isa in eutopia,2026-04-23 22:32 UTC,33608,,,,,,,,,,,,,,
JADA,2026-04-23 22:32 UTC,25652,,,,,,,,,,,,,,
Jadasea,2026-04-23 22:32 UTC,178916,,,,,,,,,,,,,,
jalda,2026-04-23 22:32 UTC,45296,,,,,,,,,,,,,,
Jimmy Butler,2026-04-23 22:32 UTC,42480,,,,,,,,,,,,,,
JJerome87,2026-04-23 22:32 UTC,255250,,,,,,,,,,,,,,
Joy Rhodes,2026-04-23 22:32 UTC,523445,,,,,,,,,,,,,,
Juju,2026-04-23 22:32 UTC,2837221,,,,,,,,,,,,,,
Julia Church,2026-04-23 22:32 UTC,3968101,,,,,,,,,,,,,,
Julie Williams,2026-04-23 22:32 UTC,106955,,,,,,,,,,,,,,
JussGigi,2026-04-23 22:32 UTC,0,,,,,,,,,,,,,,
Kala,2026-04-23 22:32 UTC,0,,,,,,,,,,,,,,
Karly Bowman,2026-04-23 22:32 UTC,145055,,,,,,,,,,,,,,
Khaled,2026-04-23 22:32 UTC,2519605,,,,,,,,,,,,,,
Khan Saab,2026-04-23 22:32 UTC,12850534,,,,,,,,,,,,,,
King Kylie,2026-04-23 22:32 UTC,1916000,,,,,,,,,,,,,,
KINGH,2026-04-23 22:32 UTC,125824,,,,,,,,,,,,,,
Koilwood,2026-04-23 22:32 UTC,52054,,,,,,,,,,,,,,
KUČKA,2026-04-23 22:32 UTC,1144242,,,,,,,,,,,,,,
Kurdi Klymax,2026-04-23 22:32 UTC,16732,,,,,,,,,,,,,,
kuru,2026-04-23 22:32 UTC,230457,,,,,,,,,,,,,,
Lamb,2026-04-23 22:32 UTC,397194,,,,,,,,,,,,,,
ledysek,2026-04-23 22:32 UTC,16120,,,,,,,,,,,,,,
Lerado Khalil,2026-04-23 22:32 UTC,108668,,,,,,,,,,,,,,
Les Imprimés,2026-04-23 22:32 UTC,136648,,,,,,,,,,,,,,
Lightris,2026-04-23 22:32 UTC,804241,,,,,,,,,,,,,,
Lil B,2026-04-23 22:32 UTC,1311460,,,,,,,,,,,,,,
Lil Righteous,2026-04-23 22:32 UTC,0,,,,,,,,,,,,,,
Loui Henderson,2026-04-23 22:32 UTC,110468,,,,,,,,,,,,,,
Luke Armstrong,2026-04-23 22:32 UTC,2532,,,,,,,,,,,,,,
M4IA,2026-04-23 22:32 UTC,244713,,,,,,,,,,,,,,
MAGIC SOUND WOLF,2026-04-23 22:32 UTC,563263,,,,,,,,,,,,,,
Malcolm Todd,2026-04-23 22:32 UTC,21011195,,,,,,,,,,,,,,
Maphra,2026-04-23 22:32 UTC,1257826,,,,,,,,,,,,,,
marquitos,2026-04-23 22:32 UTC,757994,,,,,,,,,,,,,,
Maviler,2026-04-23 22:32 UTC,1006081,,,,,,,,,,,,,,
Merry Lamb Lamb,2026-04-23 22:32 UTC,21308,,,,,,,,,,,,,,
Mijabella Marie,2026-04-23 22:32 UTC,24847,,,,,,,,,,,,,,
MIKE,2026-04-23 22:32 UTC,900866,,,,,,,,,,,,,,
Momo Boyd,2026-04-23 22:32 UTC,2667206,,,,,,,,,,,,,,
Mr Dutt,2026-04-23 22:32 UTC,2330015,,,,,,,,,,,,,,
Mumu Fresh,2026-04-23 22:32 UTC,48863,,,,,,,,,,,,,,
My New Band Believe,2026-04-23 22:32 UTC,224458,,,,,,,,,,,,,,
Naarly,2026-04-23 22:32 UTC,5212890,,,,,,,,,,,,,,
Naod,2026-04-23 22:32 UTC,274503,,,,,,,,,,,,,,
Nickatnite,2026-04-23 22:32 UTC,14628,,,,,,,,,,,,,,
Nine Vicious,2026-04-23 22:32 UTC,1212241,,,,,,,,,,,,,,
nocashfromparents,2026-04-23 22:32 UTC,879867,,,,,,,,,,,,,,
North West,2026-04-23 22:32 UTC,600329,,,,,,,,,,,,,,
NPD,2026-04-23 22:32 UTC,1558459,,,,,,,,,,,,,,
OK Alva,2026-04-23 22:32 UTC,6930,,,,,,,,,,,,,,
OKI,2026-04-23 22:32 UTC,2403126,,,,,,,,,,,,,,
Olga Myko,2026-04-23 22:32 UTC,2245433,,,,,,,,,,,,,,
Olof Dreijer,2026-04-23 22:32 UTC,74104,,,,,,,,,,,,,,
osa,2026-04-23 22:32 UTC,94145,,,,,,,,,,,,,,
Oxis,2026-04-23 22:32 UTC,226817,,,,,,,,,,,,,,
Pocket,2026-04-23 22:32 UTC,107124,,,,,,,,,,,,,,
Pretty Pinkk,2026-04-23 22:32 UTC,37714,,,,,,,,,,,,,,
Pz',2026-04-23 22:32 UTC,324464,,,,,,,,,,,,,,
Rian Brazil,2026-04-23 22:32 UTC,51378,,,,,,,,,,,,,,
rjtheweirdo,2026-04-23 22:32 UTC,353514,,,,,,,,,,,,,,
Rocket Reese,2026-04-23 22:32 UTC,126796,,,,,,,,,,,,,,
S1RENA,2026-04-23 22:32 UTC,209426,,,,,,,,,,,,,,
Sa!koro,2026-04-23 22:32 UTC,80029,,,,,,,,,,,,,,
Sara Landry,2026-04-23 22:32 UTC,1292855,,,,,,,,,,,,,,
Sébastien Tellier,2026-04-23 22:32 UTC,1242090,,,,,,,,,,,,,,
ShawtyRokk,2026-04-23 22:32 UTC,31630,,,,,,,,,,,,,,
shonci,2026-04-23 22:32 UTC,3771206,,,,,,,,,,,,,,
Slayr,2026-04-23 22:32 UTC,1117959,,,,,,,,,,,,,,
Slayyyter,2026-04-23 22:32 UTC,4147126,,,,,,,,,,,,,,
Slim Jxmmy,2026-04-23 22:32 UTC,37130,,,,,,,,,,,,,,
Sofiane Pamart,2026-04-23 22:32 UTC,3473170,,,,,,,,,,,,,,
Sons of Yusuf,2026-04-23 22:32 UTC,1941492,,,,,,,,,,,,,,
Southsidesilhouette,2026-04-23 22:32 UTC,162439,,,,,,,,,,,,,,
Specialist Moss,2026-04-23 22:32 UTC,544465,,,,,,,,,,,,,,
SPELLLING,2026-04-23 22:32 UTC,83404,,,,,,,,,,,,,,
Sreemani,2026-04-23 22:32 UTC,2328948,,,,,,,,,,,,,,
STELLA LEFTY,2026-04-23 22:32 UTC,5739559,,,,,,,,,,,,,,
Street Fever,2026-04-23 22:32 UTC,170871,,,,,,,,,,,,,,
Sunday Service Choir,2026-04-23 22:32 UTC,430927,,,,,,,,,,,,,,
SURF GANG,2026-04-23 22:32 UTC,759335,,,,,,,,,,,,,,
Swizz Beatz,2026-04-23 22:32 UTC,1264929,,,,,,,,,,,,,,
T.O.P,2026-04-23 22:32 UTC,1595676,,,,,,,,,,,,,,
Tabi Gervis,2026-04-23 22:32 UTC,21684,,,,,,,,,,,,,,
Temper City,2026-04-23 22:32 UTC,7977105,,,,,,,,,,,,,,
Tezzus,2026-04-23 22:32 UTC,360678,,,,,,,,,,,,,,
The Long Faces,2026-04-23 22:32 UTC,3881461,,,,,,,,,,,,,,
The Twins,2026-04-23 22:32 UTC,74100,,,,,,,,,,,,,,
THELMA,2026-04-23 22:32 UTC,39229,,,,,,,,,,,,,,
Tiffany Day,2026-04-23 22:32 UTC,1239172,,,,,,,,,,,,,,
Tom Did It,2026-04-23 22:32 UTC,1245185,,,,,,,,,,,,,,
Tom Right,2026-04-23 22:32 UTC,914338,,,,,,,,,,,,,,
TOMORA,2026-04-23 22:32 UTC,909576,,,,,,,,,,,,,,
Trim,2026-04-23 22:32 UTC,2199495,,,,,,,,,,,,,,
Tsatsamis,2026-04-23 22:32 UTC,208528,,,,,,,,,,,,,,
twentythree,2026-04-23 22:32 UTC,1368355,,,,,,,,,,,,,,
TXKUMOON,2026-04-23 22:32 UTC,836817,,,,,,,,,,,,,,
Vaibhav Gupta,2026-04-23 22:32 UTC,2581058,,,,,,,,,,,,,,
waera,2026-04-23 22:32 UTC,263033,,,,,,,,,,,,,,
Warren Roob,2026-04-23 22:32 UTC,783222,,,,,,,,,,,,,,
Welwitschia,2026-04-23 22:32 UTC,937757,,,,,,,,,,,,,,
Will Sass,2026-04-23 22:32 UTC,691267,,,,,,,,,,,,,,
Wtm Solid,2026-04-23 22:32 UTC,11810,,,,,,,,,,,,,,
Yaeger,2026-04-23 22:32 UTC,313379,,,,,,,,,,,,,,
YASP,2026-04-23 22:32 UTC,24702,,,,,,,,,,,,,,
Ye,2026-04-23 22:32 UTC,19254069,,,,,,,,,,,,,,
Yonusa,2026-04-23 22:32 UTC,274326,,,,,,,,,,,,,,
YUNA,2026-04-23 22:32 UTC,1382774,,,,,,,,,,,,,,
Yuyu19,2026-04-23 22:32 UTC,1242773,,,,,,,,,,,,,,
Zycan,2026-04-23 22:32 UTC,2174801,,,,,,,,,,,,,,
drug bug,2026-04-23 22:32 UTC,49414,,,,,,,,,,,,,,
ILYAH,2026-04-23 22:32 UTC,375808,,,,,,,,,,,,,,
Los Brasileros,2026-04-23 22:32 UTC,1028817,,,,,,,,,,,,,,
am7iri,2026-04-23 22:32 UTC,826435,,,,,,,,,,,,,,
Los Buyer,2026-04-23 22:32 UTC,436291,,,,,,,,,,,,,,
Pikeras,2026-04-23 22:32 UTC,854816,,,,,,,,,,,,,,
Heitor Santos,2026-04-23 22:32 UTC,1167253,,,,,,,,,,,,,,
Melly,2026-04-23 22:32 UTC,796169,,,,,,,,,,,,,,
OT The Real,2026-04-23 22:32 UTC,148966,,,,,,,,,,,,,,
Big Papa313,2026-04-23 22:32 UTC,1322064,,,,,,,,,,,,,,
kortani,2026-04-23 22:32 UTC,307714,,,,,,,,,,,,,,
daydreamers,2026-04-23 22:32 UTC,212203,,,,,,,,,,,,,,
Amma,2026-04-23 22:32 UTC,304593,,,,,,,,,,,,,,
IngaRose,2026-04-23 22:32 UTC,1182709,,,,,,,,,,,,,,
FRIDAY*,2026-04-23 22:32 UTC,8429,,,,,,,,,,,,,,
aoif3,2026-04-23 22:32 UTC,1069,,,,,,,,,,,,,,
Uche,2026-04-23 22:32 UTC,21065,,,,,,,,,,,,,,
Maxx Moor,2026-04-23 22:32 UTC,460,,,,,,,,,,,,,,
Swethings,2026-04-23 22:32 UTC,5266,,,,,,,,,,,,,,
22xlstl,2026-04-23 22:32 UTC,133881,,,,,,,,,,,,,,
$t3PPA,2026-04-24 04:45 UTC,139060,,,,,,,,,,,,,,
1 Umbrella,2026-04-24 04:45 UTC,215046,,,,,,,,,,,,,,
318dman,2026-04-24 04:45 UTC,100250,,,,,,,,,,,,,,
A2ANTI,2026-04-24 04:45 UTC,1719558,,,,,,,,,,,,,,
Addison Dean,2026-04-24 04:45 UTC,6147,,,,,,,,,,,,,,
Aksomaniac,2026-04-24 04:45 UTC,1247003,,,,,,,,,,,,,,
Andre Troutman,2026-04-24 04:45 UTC,9700569,,,,,,,,,,,,,,
Angine de Poitrine,2026-04-24 04:45 UTC,2435555,,,,,,,,,,,,,,
Anik Khan,2026-04-24 04:45 UTC,154376,,,,,,,,,,,,,,
AQUAFINNA,2026-04-24 04:45 UTC,22908,,,,,,,,,,,,,,
Biggs money,2026-04-24 04:45 UTC,28214,,,,,,,,,,,,,,
Boi-1da,2026-04-24 04:45 UTC,555570,,,,,,,,,,,,,,
BossMan Pac,2026-04-24 04:45 UTC,110418,,,,,,,,,,,,,,
Brittany Aldean,2026-04-24 04:45 UTC,179688,,,,,,,,,,,,,,
Bryan Countach,2026-04-24 04:45 UTC,277430,,,,,,,,,,,,,,
Canada Soccer,2026-04-24 04:45 UTC,403067,,,,,,,,,,,,,,
Canyon,2026-04-24 04:45 UTC,43711,,,,,,,,,,,,,,
Cap1talA,2026-04-24 04:45 UTC,216333,,,,,,,,,,,,,,
Carter Faith,2026-04-24 04:45 UTC,2699864,,,,,,,,,,,,,,
Che,2026-04-24 04:45 UTC,1244946,,,,,,,,,,,,,,
Chyno Miranda,2026-04-24 04:45 UTC,1581039,,,,,,,,,,,,,,
Corridos del Rey,2026-04-24 04:45 UTC,1306059,,,,,,,,,,,,,,
Dale Move,2026-04-24 04:45 UTC,261352,,,,,,,,,,,,,,
Daniel Žižka,2026-04-24 04:45 UTC,129821,,,,,,,,,,,,,,
Dante,2026-04-24 04:45 UTC,537034,,,,,,,,,,,,,,
